duration,pdays,emp.var.rate,euribor3m,nr.employed,y
138.0,999.0,1.4,4.964,5228.1,0
495.0,999.0,-1.8,1.344,5099.1,0
544.0,999.0,1.4,4.962,5228.1,0
144.0,999.0,1.4,4.962,5228.1,0
179.0,999.0,1.4,4.96,5228.1,0
64.0,999.0,-0.1,4.12,5195.8,0
16.0,999.0,1.4,4.865,5228.1,0
161.0,999.0,-1.8,1.423,5099.1,1
289.0,999.0,1.1,4.856,5191.0,0
96.0,999.0,-0.1,4.191,5195.8,0
157.0,999.0,1.4,4.961,5228.1,0
462.0,999.0,-1.8,1.313,5099.1,0
304.0,999.0,-1.8,1.327,5099.1,0
685.0,999.0,1.4,4.96,5228.1,0
525.0,999.0,-1.8,1.498,5099.1,0
97.0,999.0,-1.8,1.405,5099.1,0
85.0,999.0,1.4,4.967,5228.1,0
121.0,999.0,-3.4,0.813,5017.5,1
120.0,999.0,1.1,4.858,5191.0,0
77.0,999.0,1.4,4.962,5228.1,0
21.0,999.0,-0.1,4.12,5195.8,0
575.0,999.0,-1.8,1.445,5099.1,1
39.0,999.0,1.4,4.865,5228.1,0
623.0,999.0,-1.8,1.415,5099.1,0
126.0,999.0,1.4,4.966,5228.1,0
87.0,999.0,-1.8,1.266,5099.1,0
255.0,999.0,-2.9,0.881,5076.2,1
81.0,999.0,-1.8,1.299,5099.1,0
211.0,999.0,1.4,4.962,5228.1,0
247.0,999.0,1.4,4.947,5228.1,0
349.0,999.0,1.4,4.865,5228.1,0
79.0,999.0,-1.8,1.244,5099.1,0
282.0,999.0,-2.9,1.044,5076.2,0
46.0,999.0,-0.1,4.153,5195.8,0
107.0,999.0,1.4,4.964,5228.1,0
154.0,3.0,-1.7,0.702,4991.6,1
642.0,999.0,-1.8,1.25,5099.1,0
66.0,999.0,1.4,4.963,5228.1,0
233.0,999.0,1.1,4.855,5191.0,0
208.0,3.0,-3.4,0.714,5017.5,1
121.0,999.0,1.1,4.857,5191.0,0
186.0,999.0,1.4,4.967,5228.1,0
17.0,999.0,1.4,4.959,5228.1,0
217.0,999.0,-1.8,1.299,5099.1,0
445.0,999.0,1.1,4.858,5191.0,0
136.0,999.0,1.4,4.962,5228.1,0
825.0,999.0,-1.8,1.334,5099.1,0
309.0,999.0,1.4,4.958,5228.1,0
135.0,999.0,1.1,4.864,5191.0,0
32.0,999.0,1.4,4.962,5228.1,0
160.0,999.0,1.1,4.857,5191.0,0
1206.0,999.0,1.4,4.966,5228.1,1
206.0,999.0,1.4,4.963,5228.1,0
162.0,999.0,-0.1,4.021,5195.8,0
229.0,3.0,-1.1,0.959,4963.6,1
110.0,999.0,-1.8,1.405,5099.1,1
73.0,999.0,1.4,4.965,5228.1,0
130.0,999.0,-0.1,4.153,5195.8,0
138.0,999.0,-2.9,0.883,5076.2,0
361.0,999.0,1.4,4.864,5228.1,0
113.0,999.0,1.4,4.963,5228.1,0
374.0,999.0,-3.4,0.73,5017.5,1
296.0,999.0,-0.1,4.153,5195.8,0
195.0,999.0,-1.8,1.299,5099.1,0
22.0,999.0,1.4,4.962,5228.1,0
588.0,999.0,-0.1,4.021,5195.8,0
100.0,999.0,-2.9,1.215,5076.2,0
578.0,999.0,1.4,4.966,5228.1,0
87.0,999.0,1.4,4.964,5228.1,0
136.0,999.0,1.4,4.967,5228.1,0
255.0,999.0,1.1,4.855,5191.0,0
479.0,999.0,1.4,4.961,5228.1,0
243.0,999.0,-1.8,1.531,5099.1,1
11.0,999.0,1.4,4.962,5228.1,0
90.0,999.0,1.4,4.968,5228.1,0
642.0,10.0,-1.8,1.244,5099.1,1
16.0,999.0,1.1,4.856,5191.0,0
402.0,999.0,-3.4,0.72,5017.5,0
300.0,999.0,1.4,4.963,5228.1,0
25.0,999.0,1.4,4.96,5228.1,0
101.0,999.0,-1.8,1.25,5099.1,0
73.0,999.0,-3.4,0.74,5017.5,0
19.0,999.0,1.4,4.866,5228.1,0
42.0,999.0,-1.8,1.266,5099.1,0
316.0,999.0,1.1,4.858,5191.0,0
1882.0,999.0,1.1,4.856,5191.0,1
173.0,999.0,1.1,4.858,5191.0,0
1011.0,999.0,1.4,4.962,5228.1,0
255.0,999.0,-1.8,1.291,5099.1,0
304.0,999.0,-1.8,1.405,5099.1,0
216.0,999.0,1.4,4.965,5228.1,0
68.0,999.0,1.4,4.961,5228.1,0
17.0,999.0,1.4,4.961,5228.1,0
414.0,999.0,-1.8,1.405,5099.1,0
519.0,999.0,1.1,4.857,5191.0,0
1271.0,999.0,1.4,4.967,5228.1,0
168.0,999.0,-1.8,1.327,5099.1,0
248.0,999.0,1.4,4.961,5228.1,0
19.0,999.0,-1.8,1.405,5099.1,0
124.0,999.0,1.4,4.963,5228.1,0
475.0,999.0,-3.4,0.781,5017.5,1
293.0,3.0,-1.1,0.886,4963.6,1
20.0,999.0,1.4,4.959,5228.1,0
288.0,999.0,1.4,4.963,5228.1,0
276.0,999.0,-2.9,1.268,5076.2,1
135.0,999.0,1.4,4.962,5228.1,0
754.0,999.0,-1.8,1.327,5099.1,0
332.0,999.0,1.1,4.86,5191.0,0
200.0,999.0,1.1,4.855,5191.0,0
201.0,999.0,-3.4,0.714,5017.5,0
117.0,999.0,1.1,4.859,5191.0,0
216.0,999.0,-2.9,1.26,5076.2,0
439.0,999.0,-1.8,1.291,5099.1,0
181.0,999.0,-2.9,1.26,5076.2,0
76.0,999.0,1.4,4.959,5228.1,0
59.0,999.0,1.1,4.86,5191.0,0
132.0,999.0,-0.1,4.592,5195.8,0
162.0,999.0,1.4,4.961,5228.1,0
71.0,999.0,1.4,4.957,5228.1,0
61.0,999.0,-0.1,4.12,5195.8,0
272.0,999.0,1.4,4.968,5228.1,0
29.0,999.0,1.4,4.962,5228.1,0
102.0,999.0,1.4,4.965,5228.1,0
248.0,999.0,1.4,4.962,5228.1,0
487.0,999.0,1.4,4.961,5228.1,0
242.0,999.0,-1.1,0.886,4963.6,0
27.0,999.0,-1.8,1.365,5099.1,0
266.0,999.0,-1.8,1.313,5099.1,0
369.0,999.0,1.4,4.961,5228.1,0
166.0,999.0,1.4,4.962,5228.1,0
229.0,999.0,1.1,4.856,5191.0,0
521.0,999.0,1.1,4.858,5191.0,1
140.0,999.0,1.4,4.864,5228.1,0
140.0,999.0,-1.8,1.244,5099.1,0
31.0,999.0,-1.8,1.244,5099.1,0
192.0,999.0,1.1,4.858,5191.0,0
574.0,999.0,-1.1,0.879,4963.6,1
957.0,999.0,-1.8,1.327,5099.1,1
166.0,999.0,-1.8,1.25,5099.1,0
17.0,999.0,-1.7,0.89,4991.6,0
194.0,999.0,-1.7,0.827,4991.6,0
136.0,999.0,1.4,4.966,5228.1,0
75.0,999.0,1.4,4.864,5228.1,0
182.0,999.0,-1.8,1.334,5099.1,0
183.0,999.0,1.4,4.864,5228.1,0
339.0,999.0,1.4,4.964,5228.1,0
21.0,999.0,-1.8,1.405,5099.1,0
121.0,999.0,-1.8,1.365,5099.1,0
1015.0,999.0,1.1,4.856,5191.0,1
188.0,999.0,1.4,4.966,5228.1,0
571.0,999.0,1.4,4.963,5228.1,0
611.0,999.0,-1.8,1.405,5099.1,0
143.0,999.0,1.4,4.958,5228.1,0
159.0,999.0,-1.8,1.344,5099.1,0
314.0,999.0,1.4,4.96,5228.1,0
419.0,999.0,1.4,4.962,5228.1,0
287.0,999.0,1.1,4.858,5191.0,0
614.0,999.0,1.4,4.958,5228.1,1
250.0,999.0,1.4,4.962,5228.1,0
209.0,999.0,1.4,4.962,5228.1,0
284.0,999.0,-3.4,0.72,5017.5,1
91.0,999.0,1.1,4.857,5191.0,0
136.0,999.0,1.4,4.963,5228.1,0
374.0,999.0,-1.8,1.354,5099.1,1
95.0,999.0,1.4,4.962,5228.1,0
68.0,999.0,1.4,4.962,5228.1,0
102.0,999.0,-1.8,1.25,5099.1,0
14.0,999.0,-1.8,1.281,5099.1,0
1226.0,999.0,-3.4,0.742,5017.5,1
144.0,999.0,-1.8,1.531,5099.1,0
64.0,999.0,1.4,4.965,5228.1,0
423.0,999.0,-0.1,4.021,5195.8,0
92.0,999.0,1.4,4.961,5228.1,0
176.0,999.0,1.4,4.864,5228.1,0
731.0,10.0,-1.8,1.334,5099.1,1
538.0,999.0,1.4,4.957,5228.1,0
362.0,999.0,-1.8,1.334,5099.1,0
98.0,999.0,1.1,4.859,5191.0,0
56.0,999.0,-0.1,4.191,5195.8,0
100.0,999.0,1.1,4.856,5191.0,0
134.0,999.0,1.4,4.959,5228.1,0
148.0,999.0,-0.1,4.191,5195.8,0
361.0,999.0,-1.7,0.899,4991.6,1
63.0,999.0,1.1,4.857,5191.0,0
226.0,999.0,-1.8,1.405,5099.1,0
74.0,999.0,-1.8,1.663,5099.1,0
90.0,999.0,1.4,4.966,5228.1,0
692.0,999.0,-1.8,1.415,5099.1,0
113.0,999.0,-0.1,4.153,5195.8,0
17.0,999.0,1.4,4.962,5228.1,0
116.0,999.0,1.4,4.961,5228.1,0
38.0,999.0,1.4,4.967,5228.1,0
172.0,999.0,-0.1,4.076,5195.8,0
72.0,999.0,1.4,4.963,5228.1,0
62.0,999.0,1.4,4.966,5228.1,0
121.0,999.0,-2.9,0.881,5076.2,0
135.0,999.0,1.1,4.864,5191.0,0
69.0,999.0,1.1,4.856,5191.0,0
222.0,999.0,1.4,4.968,5228.1,0
87.0,999.0,1.4,4.961,5228.1,0
193.0,999.0,1.1,4.857,5191.0,0
90.0,999.0,-3.4,0.773,5017.5,0
161.0,2.0,-2.9,1.26,5076.2,0
239.0,999.0,-1.8,1.811,5099.1,1
179.0,999.0,1.4,4.96,5228.1,0
34.0,999.0,1.4,4.866,5228.1,0
272.0,999.0,1.4,4.962,5228.1,0
106.0,999.0,-3.4,0.722,5017.5,1
71.0,999.0,1.4,4.963,5228.1,0
551.0,999.0,1.4,4.958,5228.1,1
107.0,999.0,-2.9,1.262,5076.2,1
300.0,999.0,1.4,4.962,5228.1,0
105.0,999.0,1.4,4.963,5228.1,0
240.0,999.0,1.1,4.857,5191.0,0
133.0,999.0,1.4,4.963,5228.1,0
141.0,999.0,-0.1,4.076,5195.8,0
123.0,999.0,-2.9,1.262,5076.2,0
140.0,999.0,1.4,4.967,5228.1,0
679.0,999.0,-1.8,1.25,5099.1,1
146.0,999.0,1.1,4.857,5191.0,0
103.0,999.0,-0.1,4.076,5195.8,0
285.0,999.0,1.4,4.963,5228.1,0
115.0,999.0,1.4,4.962,5228.1,0
151.0,999.0,1.4,4.957,5228.1,0
212.0,999.0,1.4,4.962,5228.1,0
55.0,999.0,-1.8,1.344,5099.1,0
473.0,999.0,1.1,4.856,5191.0,0
129.0,999.0,-0.1,4.076,5195.8,0
201.0,999.0,1.4,4.966,5228.1,0
60.0,999.0,1.1,4.856,5191.0,0
101.0,14.0,-1.8,0.635,5008.7,1
169.0,999.0,1.4,4.966,5228.1,0
58.0,999.0,-1.8,1.299,5099.1,0
147.0,999.0,1.4,4.864,5228.1,0
588.0,999.0,1.4,4.963,5228.1,0
54.0,999.0,1.4,4.959,5228.1,0
412.0,999.0,1.1,4.858,5191.0,0
232.0,999.0,1.4,4.961,5228.1,0
668.0,15.0,-2.9,0.879,5076.2,1
128.0,999.0,-1.8,1.405,5099.1,0
474.0,999.0,1.4,4.968,5228.1,0
8.0,999.0,1.4,4.968,5228.1,0
675.0,999.0,1.4,4.961,5228.1,0
178.0,999.0,1.4,4.963,5228.1,0
350.0,999.0,-1.7,0.885,4991.6,1
69.0,999.0,1.4,4.968,5228.1,0
173.0,999.0,1.4,4.864,5228.1,0
250.0,999.0,1.1,4.858,5191.0,0
117.0,999.0,1.4,4.961,5228.1,0
249.0,999.0,-1.8,1.334,5099.1,0
210.0,999.0,1.4,4.965,5228.1,0
812.0,999.0,1.4,4.866,5228.1,1
64.0,999.0,1.4,4.966,5228.1,0
260.0,999.0,-1.8,0.697,5008.7,0
11.0,999.0,-1.8,1.25,5099.1,0
202.0,999.0,-1.8,1.4,5099.1,1
142.0,999.0,-1.8,1.25,5099.1,0
109.0,999.0,1.1,4.856,5191.0,0
55.0,999.0,1.1,4.864,5191.0,0
402.0,999.0,1.4,4.959,5228.1,0
84.0,999.0,-2.9,0.851,5076.2,0
119.0,999.0,1.4,4.964,5228.1,0
434.0,999.0,1.1,4.856,5191.0,0
220.0,999.0,-1.8,0.635,5008.7,0
144.0,999.0,1.1,4.86,5191.0,0
383.0,999.0,-1.8,1.365,5099.1,1
90.0,999.0,-1.8,1.757,5099.1,0
76.0,999.0,-2.9,0.854,5076.2,0
176.0,12.0,-1.7,0.729,4991.6,1
1108.0,999.0,-1.8,1.281,5099.1,0
100.0,999.0,1.4,4.962,5228.1,0
222.0,6.0,-1.7,0.903,4991.6,1
262.0,999.0,-0.1,4.021,5195.8,0
271.0,999.0,1.1,4.857,5191.0,0
466.0,999.0,-0.1,4.076,5195.8,0
214.0,999.0,1.4,4.968,5228.1,0
88.0,999.0,1.4,4.968,5228.1,0
185.0,999.0,1.1,4.857,5191.0,0
211.0,999.0,-0.1,4.191,5195.8,0
132.0,999.0,1.4,4.96,5228.1,0
97.0,999.0,1.4,4.963,5228.1,0
110.0,999.0,1.1,4.857,5191.0,0
126.0,999.0,-2.9,0.873,5076.2,0
154.0,999.0,1.4,4.865,5228.1,0
95.0,999.0,-0.1,4.7,5195.8,0
307.0,999.0,1.1,4.857,5191.0,0
609.0,999.0,-1.8,1.405,5099.1,0
160.0,999.0,-2.9,0.821,5076.2,1
117.0,999.0,1.4,4.961,5228.1,0
349.0,999.0,1.1,4.858,5191.0,0
238.0,999.0,1.4,4.961,5228.1,0
58.0,999.0,-1.8,1.25,5099.1,0
96.0,999.0,1.4,4.963,5228.1,0
212.0,999.0,1.4,4.961,5228.1,0
208.0,999.0,-0.1,4.021,5195.8,0
435.0,999.0,-1.8,1.365,5099.1,1
110.0,999.0,1.4,4.961,5228.1,0
642.0,999.0,-2.9,0.884,5076.2,1
120.0,999.0,1.1,4.864,5191.0,0
236.0,999.0,1.4,4.962,5228.1,0
543.0,999.0,-1.8,1.25,5099.1,0
293.0,999.0,-1.8,1.327,5099.1,0
514.0,999.0,1.4,4.963,5228.1,0
218.0,999.0,1.4,4.959,5228.1,0
336.0,999.0,-3.0,0.714,5023.5,1
245.0,999.0,1.4,4.955,5228.1,0
239.0,999.0,-1.8,1.405,5099.1,0
105.0,999.0,1.4,4.968,5228.1,0
107.0,999.0,1.4,4.96,5228.1,0
190.0,999.0,1.4,4.963,5228.1,0
271.0,999.0,1.1,4.857,5191.0,0
251.0,999.0,1.4,4.963,5228.1,0
125.0,999.0,1.1,4.857,5191.0,0
841.0,999.0,-1.8,1.354,5099.1,1
86.0,999.0,1.4,4.96,5228.1,0
114.0,999.0,1.4,4.966,5228.1,0
188.0,999.0,1.1,4.857,5191.0,0
84.0,999.0,1.4,4.962,5228.1,0
221.0,999.0,1.4,4.963,5228.1,0
294.0,999.0,1.1,4.857,5191.0,0
297.0,999.0,-1.8,1.244,5099.1,0
1221.0,999.0,-1.8,1.344,5099.1,1
318.0,999.0,-1.8,1.405,5099.1,0
180.0,999.0,-1.8,1.244,5099.1,0
582.0,999.0,1.4,4.958,5228.1,0
460.0,999.0,-1.8,1.299,5099.1,0
227.0,999.0,-2.9,1.268,5076.2,0
88.0,999.0,1.4,4.96,5228.1,0
65.0,999.0,1.4,4.961,5228.1,0
112.0,999.0,1.4,4.962,5228.1,0
138.0,999.0,1.1,4.858,5191.0,0
41.0,999.0,1.1,4.856,5191.0,0
343.0,999.0,-1.8,1.344,5099.1,0
56.0,999.0,1.4,4.962,5228.1,0
169.0,999.0,-1.8,1.405,5099.1,0
85.0,999.0,-1.8,1.415,5099.1,0
30.0,999.0,1.4,4.967,5228.1,0
172.0,999.0,1.1,4.858,5191.0,0
158.0,999.0,1.4,4.963,5228.1,0
37.0,999.0,1.4,4.958,5228.1,0
767.0,999.0,-1.8,1.244,5099.1,1
132.0,999.0,-1.8,1.405,5099.1,0
70.0,999.0,1.4,4.961,5228.1,0
171.0,999.0,-1.8,1.405,5099.1,0
77.0,999.0,-0.1,4.153,5195.8,0
314.0,999.0,1.1,4.855,5191.0,0
339.0,6.0,-1.7,0.729,4991.6,1
183.0,999.0,-1.8,1.344,5099.1,0
182.0,4.0,-2.9,0.879,5076.2,1
163.0,999.0,1.4,4.96,5228.1,0
87.0,999.0,1.4,4.864,5228.1,0
55.0,999.0,-0.1,4.12,5195.8,0
177.0,999.0,-3.4,0.72,5017.5,0
108.0,999.0,-1.8,1.27,5099.1,0
182.0,999.0,-1.8,1.266,5099.1,0
178.0,999.0,1.1,4.857,5191.0,0
92.0,999.0,1.4,4.961,5228.1,0
191.0,999.0,-0.1,4.153,5195.8,0
360.0,999.0,1.4,4.964,5228.1,0
331.0,999.0,1.1,4.86,5191.0,0
155.0,999.0,-1.8,1.327,5099.1,0
361.0,999.0,-1.8,1.483,5099.1,0
55.0,999.0,1.1,4.857,5191.0,0
47.0,999.0,-1.8,1.334,5099.1,0
58.0,999.0,-1.8,1.299,5099.1,0
228.0,999.0,-1.1,0.883,4963.6,0
8.0,999.0,-1.8,1.25,5099.1,0
195.0,999.0,1.4,4.961,5228.1,0
113.0,999.0,-1.8,1.327,5099.1,0
85.0,999.0,-3.4,0.724,5017.5,0
158.0,999.0,1.1,4.857,5191.0,0
34.0,999.0,1.4,4.966,5228.1,0
166.0,999.0,1.1,4.859,5191.0,0
458.0,999.0,1.4,4.962,5228.1,0
56.0,999.0,1.4,4.958,5228.1,0
164.0,999.0,-1.8,1.405,5099.1,0
484.0,999.0,-1.8,1.266,5099.1,0
335.0,999.0,1.1,4.858,5191.0,0
144.0,999.0,1.1,4.857,5191.0,0
315.0,999.0,-1.8,1.281,5099.1,0
122.0,3.0,-3.4,0.714,5017.5,1
834.0,999.0,1.1,4.855,5191.0,0
523.0,999.0,1.1,4.857,5191.0,0
456.0,999.0,-1.8,1.313,5099.1,0
246.0,7.0,-2.9,1.26,5076.2,1
376.0,999.0,1.4,4.961,5228.1,0
873.0,999.0,-1.8,1.281,5099.1,1
46.0,999.0,1.4,4.958,5228.1,0
178.0,999.0,1.4,4.961,5228.1,0
128.0,999.0,-1.8,1.313,5099.1,0
881.0,999.0,-1.8,0.646,5008.7,1
144.0,999.0,1.4,4.963,5228.1,0
67.0,999.0,1.1,4.857,5191.0,0
13.0,999.0,1.4,4.962,5228.1,0
323.0,999.0,1.1,4.859,5191.0,0
41.0,999.0,1.4,4.962,5228.1,0
172.0,999.0,1.1,4.864,5191.0,0
46.0,999.0,-1.8,1.327,5099.1,0
264.0,999.0,1.1,4.858,5191.0,0
87.0,999.0,-2.9,1.029,5076.2,0
124.0,999.0,1.4,4.964,5228.1,0
7.0,999.0,-1.7,0.876,4991.6,0
80.0,999.0,1.4,4.962,5228.1,0
673.0,999.0,1.1,4.859,5191.0,0
136.0,999.0,1.4,4.962,5228.1,0
192.0,999.0,-1.8,0.645,5008.7,1
361.0,999.0,-1.8,1.327,5099.1,0
187.0,999.0,1.1,4.855,5191.0,0
85.0,999.0,1.4,4.965,5228.1,0
280.0,999.0,1.4,4.961,5228.1,0
120.0,999.0,-0.1,4.153,5195.8,0
465.0,999.0,-1.8,1.299,5099.1,0
91.0,999.0,-1.8,1.244,5099.1,0
93.0,11.0,-1.8,1.453,5099.1,0
416.0,999.0,1.4,4.96,5228.1,0
789.0,999.0,1.4,4.964,5228.1,0
590.0,999.0,1.4,4.866,5228.1,1
161.0,999.0,1.1,4.859,5191.0,0
215.0,999.0,1.4,4.964,5228.1,0
387.0,999.0,1.1,4.859,5191.0,0
74.0,999.0,1.1,4.859,5191.0,0
92.0,999.0,1.1,4.86,5191.0,0
319.0,999.0,1.4,4.962,5228.1,0
387.0,999.0,-1.8,0.688,5008.7,1
17.0,999.0,1.4,4.965,5228.1,0
165.0,999.0,1.4,4.962,5228.1,0
280.0,999.0,-1.8,1.365,5099.1,0
153.0,999.0,1.4,4.963,5228.1,0
633.0,999.0,1.4,4.963,5228.1,0
284.0,999.0,1.1,4.857,5191.0,0
81.0,999.0,-1.8,1.27,5099.1,0
95.0,999.0,1.4,4.966,5228.1,0
48.0,999.0,-0.1,4.021,5195.8,0
87.0,999.0,-0.1,4.12,5195.8,0
69.0,999.0,1.4,4.965,5228.1,0
326.0,11.0,-1.8,1.313,5099.1,0
135.0,999.0,-1.8,0.682,5008.7,0
184.0,999.0,-1.8,1.334,5099.1,0
304.0,999.0,-1.8,1.41,5099.1,0
291.0,999.0,-0.2,3.563,5176.3,0
150.0,999.0,-0.1,4.076,5195.8,0
92.0,999.0,-3.4,0.742,5017.5,0
150.0,999.0,-1.8,1.344,5099.1,0
101.0,999.0,1.4,4.962,5228.1,0
60.0,999.0,1.4,4.961,5228.1,0
142.0,999.0,1.1,4.864,5191.0,0
372.0,999.0,1.4,4.97,5228.1,0
123.0,999.0,1.4,4.959,5228.1,0
263.0,999.0,1.1,4.86,5191.0,0
343.0,999.0,1.1,4.855,5191.0,0
372.0,999.0,-1.8,1.405,5099.1,0
534.0,999.0,1.4,4.959,5228.1,0
54.0,999.0,-1.8,1.405,5099.1,0
14.0,999.0,-1.8,1.334,5099.1,0
67.0,999.0,-0.1,4.153,5195.8,0
80.0,999.0,1.4,4.962,5228.1,0
342.0,999.0,1.1,4.857,5191.0,0
187.0,999.0,1.4,4.968,5228.1,0
135.0,999.0,-1.8,1.327,5099.1,0
114.0,999.0,1.4,4.963,5228.1,0
903.0,999.0,-1.8,1.445,5099.1,1
81.0,999.0,-0.1,4.153,5195.8,0
52.0,999.0,1.1,4.857,5191.0,0
213.0,999.0,1.1,4.857,5191.0,0
248.0,999.0,1.4,4.966,5228.1,0
11.0,999.0,-1.8,1.25,5099.1,0
246.0,999.0,-1.8,1.299,5099.1,0
223.0,999.0,-1.8,1.281,5099.1,0
800.0,999.0,1.1,4.857,5191.0,0
200.0,6.0,-1.8,0.644,5008.7,1
139.0,999.0,1.4,4.866,5228.1,0
520.0,999.0,1.4,4.967,5228.1,0
34.0,999.0,-1.8,1.405,5099.1,0
229.0,999.0,1.4,4.966,5228.1,0
128.0,999.0,1.4,4.968,5228.1,0
255.0,999.0,1.4,4.962,5228.1,0
178.0,999.0,1.1,4.859,5191.0,0
110.0,999.0,-1.8,1.365,5099.1,0
378.0,999.0,-0.1,4.191,5195.8,0
150.0,999.0,1.1,4.855,5191.0,0
127.0,999.0,1.4,4.967,5228.1,0
250.0,999.0,-2.9,1.252,5076.2,0
579.0,999.0,1.1,4.857,5191.0,1
141.0,999.0,1.1,4.859,5191.0,0
25.0,999.0,-0.1,4.076,5195.8,0
34.0,999.0,1.1,4.857,5191.0,0
614.0,999.0,-1.8,1.344,5099.1,0
95.0,999.0,-1.8,1.27,5099.1,0
828.0,999.0,1.1,4.858,5191.0,1
165.0,999.0,1.1,4.86,5191.0,0
374.0,999.0,1.4,4.959,5228.1,0
216.0,999.0,1.4,4.957,5228.1,0
117.0,999.0,-1.8,1.365,5099.1,0
362.0,999.0,1.4,4.962,5228.1,1
61.0,999.0,-0.1,4.076,5195.8,0
108.0,999.0,-2.9,1.262,5076.2,0
818.0,999.0,-1.8,1.405,5099.1,0
420.0,999.0,1.4,4.962,5228.1,0
48.0,999.0,1.4,4.963,5228.1,0
106.0,999.0,1.1,4.855,5191.0,0
584.0,999.0,1.1,4.86,5191.0,0
143.0,999.0,-1.8,1.281,5099.1,0
305.0,999.0,1.4,4.963,5228.1,0
235.0,999.0,1.4,4.968,5228.1,0
93.0,999.0,1.1,4.856,5191.0,0
70.0,999.0,1.1,4.855,5191.0,0
557.0,999.0,-1.8,0.655,5008.7,1
876.0,999.0,-1.8,1.344,5099.1,0
339.0,999.0,1.1,4.858,5191.0,0
43.0,999.0,-1.8,1.313,5099.1,0
110.0,999.0,1.1,4.857,5191.0,0
97.0,999.0,-3.0,0.712,5023.5,0
109.0,999.0,1.4,4.959,5228.1,0
916.0,999.0,1.4,4.959,5228.1,0
192.0,3.0,-1.1,0.987,4963.6,0
173.0,999.0,-1.8,1.405,5099.1,0
51.0,999.0,-0.1,4.076,5195.8,0
379.0,999.0,1.4,4.964,5228.1,0
137.0,999.0,1.4,4.962,5228.1,0
184.0,999.0,1.4,4.964,5228.1,0
221.0,999.0,1.1,4.857,5191.0,0
195.0,999.0,1.1,4.857,5191.0,0
8.0,999.0,-1.8,1.405,5099.1,0
59.0,999.0,-0.1,4.076,5195.8,0
101.0,999.0,-1.8,1.299,5099.1,0
499.0,999.0,1.4,4.962,5228.1,0
352.0,999.0,1.1,4.855,5191.0,0
184.0,999.0,1.4,4.961,5228.1,0
124.0,999.0,-1.8,1.25,5099.1,0
1260.0,2.0,-1.8,1.365,5099.1,1
16.0,999.0,1.4,4.966,5228.1,0
188.0,999.0,1.4,4.966,5228.1,0
213.0,999.0,1.1,4.856,5191.0,0
152.0,999.0,1.4,4.961,5228.1,0
289.0,999.0,-2.9,0.879,5076.2,1
156.0,999.0,1.4,4.961,5228.1,0
47.0,999.0,1.4,4.963,5228.1,0
44.0,999.0,-1.7,0.861,4991.6,0
58.0,999.0,-0.1,4.12,5195.8,0
104.0,999.0,1.4,4.962,5228.1,0
689.0,999.0,1.1,4.86,5191.0,0
23.0,999.0,-1.8,1.259,5099.1,0
169.0,999.0,-1.8,1.25,5099.1,0
93.0,999.0,1.4,4.955,5228.1,0
199.0,999.0,1.4,4.959,5228.1,0
19.0,999.0,1.1,4.857,5191.0,0
169.0,999.0,-1.8,0.636,5008.7,0
226.0,999.0,1.4,4.958,5228.1,0
245.0,999.0,-1.8,1.291,5099.1,0
59.0,999.0,1.1,4.856,5191.0,0
130.0,999.0,1.1,4.859,5191.0,0
138.0,999.0,-0.1,4.153,5195.8,0
140.0,999.0,1.1,4.86,5191.0,0
180.0,999.0,-1.1,1.0,4963.6,0
459.0,999.0,-2.9,1.215,5076.2,1
110.0,999.0,-1.8,1.405,5099.1,0
35.0,999.0,1.4,4.968,5228.1,0
82.0,999.0,-0.1,4.153,5195.8,0
317.0,6.0,-1.1,0.987,4963.6,0
184.0,999.0,1.4,4.865,5228.1,0
363.0,999.0,1.1,4.864,5191.0,0
423.0,999.0,-1.7,0.79,4991.6,1
409.0,999.0,1.4,4.961,5228.1,0
97.0,999.0,-3.4,0.733,5017.5,1
103.0,999.0,-2.9,1.266,5076.2,1
1534.0,999.0,1.1,4.855,5191.0,0
195.0,999.0,-2.9,1.262,5076.2,1
193.0,999.0,1.1,4.857,5191.0,0
270.0,5.0,-1.7,0.899,4991.6,1
272.0,999.0,-1.1,0.882,4963.6,0
1248.0,999.0,1.4,4.96,5228.1,1
120.0,999.0,-0.1,4.076,5195.8,0
52.0,999.0,-0.1,4.021,5195.8,0
627.0,999.0,1.4,4.866,5228.1,0
249.0,999.0,1.1,4.857,5191.0,0
264.0,999.0,1.4,4.96,5228.1,0
711.0,999.0,-0.1,4.021,5195.8,0
183.0,999.0,-0.1,4.191,5195.8,0
339.0,999.0,-1.8,0.642,5008.7,0
233.0,999.0,-2.9,0.869,5076.2,0
225.0,999.0,-2.9,0.883,5076.2,0
548.0,999.0,-1.8,1.405,5099.1,0
220.0,999.0,1.4,4.962,5228.1,0
236.0,999.0,-1.8,1.25,5099.1,0
31.0,999.0,1.4,4.959,5228.1,0
119.0,999.0,1.4,4.964,5228.1,0
52.0,999.0,-0.1,4.021,5195.8,0
808.0,12.0,-1.1,0.877,4963.6,1
255.0,999.0,1.1,4.857,5191.0,0
294.0,10.0,-1.1,0.879,4963.6,1
317.0,999.0,-1.8,1.334,5099.1,0
23.0,999.0,1.4,4.959,5228.1,0
179.0,999.0,-0.1,4.021,5195.8,0
81.0,999.0,1.4,4.967,5228.1,0
70.0,999.0,1.4,4.964,5228.1,0
